veh_id,lat,lon,alt,ts
A2317,42.69453289807274,23.335493290348168,553.7,1738074824972
A2317,42.69442793807312,23.335210322635632,553.9,1738074854969
A2317,42.694208502716045,23.3353920511468,553.9,1738074859970
A2317,42.694368080423686,23.335489360040288,553.9,1738074864969
A2317,42.69432771376628,23.335217503430247,553.9,1738074869969
A2317,42.69419068937874,23.335125931964978,553.9,1738074874968
A2317,42.6944029809567,23.33546173604592,553.9,1738074879968
A2317,42.69414305761827,23.33524226648782,554.0,1738074884968
A2317,42.694369880061465,23.3353372279838,554.0,1738074889968
A2317,42.69427584073382,23.335090156041986,554.0,1738074894975
A2317,42.6940959076265,23.335114441441764,554.0,1738074899969
A2317,42.69416860676618,23.335417598146968,554.0,1738074904968
A2317,42.69419404797709,23.33541601275479,554.0,1738074909968
A2317,42.69453325859987,23.33514351915689,553.9,1738074914968
A2317,42.69450842815598,23.335204444762667,553.9,1738074919968
A2317,42.69423484772548,23.3354062850984,553.8,1738074924969
A2317,42.69449173993802,23.33524962726429,554.8,1738074929968
A2317,42.69457273181337,23.33546703133626,554.5,1738074934975
A2317,42.69436648237519,23.335550213596264,553.8,1738074939969
A2317,42.694370175359694,23.335193409566152,553.8,1738074969969
A2317,42.69423042427803,23.33538825652928,553.8,1738074974969
A2317,42.69444380266732,23.335195240990547,553.8,1738074979969
A2317,42.694310453006445,23.33538733089854,553.9,1738074984968
A2317,42.69413191253418,23.335322633331906,553.9,1738074989968
A2317,42.69444715359644,23.335168914522608,554.0,1738074994975
A2317,42.69449755698659,23.335762898543987,563.5,1738075024968
A2317,42.69445810777679,23.335668981180035,565.0,1738075029969
A2317,42.694480783641225,23.33554050767414,565.4,1738075034972
A2317,42.69453130473912,23.33572291732151,564.2,1738075039972
A2317,42.69440077089566,23.336198481652023,562.6,1738075044975
A2317,42.69399888734107,23.33632696802841,562.0,1738075049969
A2317,42.69387369625152,23.33655227117227,559.7,1738075054978
A2317,42.69412809248897,23.33712734122328,557.2,1738075059968
A2317,42.69333070472114,23.33928227354764,549.4,1738075089972
A2317,42.693352466450406,23.339431405516315,551.9,1738075094968
A2317,42.69330776153122,23.340204045528026,552.8,1738075099968
A2317,42.69350924862214,23.34044877300774,554.5,1738075104969
A2317,42.693169217582586,23.341603172727595,554.4,1738075134975
A2317,42.69273225034296,23.342373622001897,553.8,1738075139968
A2317,42.692993123256734,23.342579752959352,551.9,1738075144968
A2317,42.69295374965649,23.34289005749457,550.1,1738075149969
A2317,42.69264231982494,23.343414542004787,545.9,1738075179969
A2044,42.66564030798336,23.342312897593064,581.7,1738073432137
A2044,42.66606971205198,23.34225351666536,582.7,1738073437137
A2044,42.66630009788006,23.342018475535504,584.6,1738073467137
A2044,42.666673229094,23.341899706775106,583.8,1738073472138
A2044,42.666586548962265,23.341244714664864,583.6,1738073477138
A2044,42.66656966691897,23.34026329533489,584.8,1738073482137
A2044,42.66845387657738,23.337903597096737,590.4,1738073552138
A2044,42.66904794741752,23.33758548540189,592.7,1738073557138
A2044,42.66941653191845,23.337612655916388,592.7,1738073562138
A2044,42.66954463555343,23.33782810890592,596.3,1738073567137
A2044,42.67006960356811,23.338049954920308,598.0,1738073572138
A2044,42.67028198570463,23.338030404731025,596.5,1738073577140
A2044,42.670932519241696,23.33778364095661,600.9,1738073582139
A2044,42.67135801984056,23.337427622858225,599.3,1738073587138
A2044,42.6715876765498,23.336940796107484,602.0,1738073592137
A2044,42.671638588128594,23.33717851887254,602.9,1738073597139
A2044,42.67197943411141,23.3368473868336,603.5,1738073602137
A2044,42.67186599297938,23.33651672509634,603.0,1738073607140
A2044,42.67174291751563,23.336811942266007,601.7,1738073612137
A2044,42.67214620186071,23.33678631506738,601.5,1738073617138
A2044,42.67166625531311,23.33687322615209,601.7,1738073622139
A2044,42.67169371315635,23.33666502615329,601.8,1738073627137
A2044,42.67210346234205,23.336586365936224,601.8,1738073632137
A2044,42.67195188070311,23.336603694542145,601.8,1738073637138
A2044,42.67204406868933,23.336539464261183,601.8,1738073642137
A2044,42.671836986281335,23.33658806570144,601.8,1738073647137
A2044,42.67171471365132,23.33689004736247,601.9,1738073652137
A2044,42.6717631258596,23.33670583958028,601.8,1738073657137
A2044,42.67173734810079,23.33669917464045,601.8,1738073662137
A2044,42.67205222890775,23.33654668020883,601.8,1738073667137
A2044,42.6723349913764,23.33668623747428,601.4,1738073697140
A2044,42.6725556792364,23.336232047010945,602.3,1738073702137
A2044,42.67284532879543,23.33611044843332,603.6,1738073707138
A2044,42.67324851963113,23.335576349718277,605.4,1738073712137
A2044,42.67349292505157,23.33526867260979,606.7,1738073717137
A2044,42.67395515384813,23.334830602007067,608.7,1738073722137
A2044,42.67440764210113,23.33441881542351,610.4,1738073727137
A2044,42.67477170889274,23.33438345981131,610.4,1738073732137
A2044,42.67598874226832,23.33388308744893,605.8,1738073762138
A2044,42.676078900685226,23.3340726069675,605.4,1738073767137
A2044,42.676051312631024,23.33392146887963,603.7,1738073772137
A2044,42.6760775546495,23.33420849569822,603.5,1738073802137
A2044,42.67601612973452,23.33410216148834,603.5,1738073807137
A2044,42.67634371011284,23.333800488082467,604.6,1738073812137
A2044,42.67681647547844,23.3333218622045,598.1,1738073842137
A2044,42.67647575460085,23.333507359964887,598.1,1738073847137
A2044,42.67670180826627,23.333592945306677,599.7,1738073852137
A2044,42.67670105780771,23.3332582196633,599.8,1738073857138
A2044,42.67776383684403,23.330779508450217,591.2,1738073887137
A2044,42.67783209155123,23.33020372228337,590.4,1738073892139
A2044,42.677740211438056,23.330020774537346,586.8,1738073897138
A2044,42.677760568427615,23.32937333091123,582.9,1738073902137
A2044,42.67787133057982,23.328947572960367,579.9,1738073907138
A2044,42.67786368146065,23.328583019826127,578.4,1738073912137
A2044,42.67791977679265,23.32832746917931,578.2,1738073917138
A2044,42.67786258973139,23.32831260064819,576.8,1738073922138
A2044,42.6780908831102,23.327879750393915,577.7,1738073927137
A2044,42.67821185576677,23.3273561167562,576.5,1738073932137
A2044,42.67824733827333,23.327504320868307,577.9,1738073937139
A2044,42.67800990896942,23.327367146368697,576.4,1738073942138
A2044,42.67828699444763,23.32736662684467,575.6,1738073947137
A2044,42.67833812974716,23.32720592848739,575.7,1738073952140
A2044,42.67821105784645,23.32662979942875,574.5,1738073957138
A2044,42.67830343411416,23.326228435030032,573.3,1738073962137
A2044,42.67849908128979,23.32291923787582,570.3,1738073992138
A2044,42.6784949762275,23.322399571244222,569.4,1738073997137
A2044,42.67867439990655,23.32239276934098,570.5,1738074002137
A2044,42.6785095086892,23.322153946010456,572.6,1738074007137
A2044,42.678672325821445,23.321994940869665,570.6,1738074012137
A2044,42.67838352192322,23.32241500375223,568.5,1738074017137
A2044,42.67853989923779,23.32240926265129,568.5,1738074022137
A2044,42.68100769874989,23.321386256604427,566.2,1738074112137
A2044,42.68154986643183,23.32136706738395,564.1,1738074117139
A2044,42.6817194647727,23.32100429053929,562.4,1738074122137
A2044,42.68226772042546,23.320991136052665,561.3,1738074127137
A2044,42.682559040348416,23.321026070776597,561.0,1738074132138
A2044,42.68271550863158,23.320841813587368,561.9,1738074137137
A2044,42.68242754377451,23.32098236058024,563.8,1738074142137
A2044,42.682549968943576,23.320872354085648,562.8,1738074147138
A2044,42.68270797686524,23.32098305679062,562.3,1738074152137
A2044,42.68236949521063,23.32086634822382,562.2,1738074157137
A2044,42.68232516874441,23.32122060898396,562.2,1738074162137
A2044,42.68265784677806,23.320785078725503,561.9,1738074192137
A2044,42.68274925844156,23.320913673962444,561.9,1738074197138
A2044,42.68233678679512,23.32088467817169,561.8,1738074202137
A2044,42.68271276822591,23.32075406142618,561.3,1738074207137
A2044,42.68270665890151,23.321028540492406,557.7,1738074212137
A2044,42.68309850153597,23.32100737781773,559.2,1738074217138
A2044,42.68379272902055,23.32058301351943,559.9,1738074222139
A2044,42.6842725386464,23.32097585906421,561.3,1738074227137
A2044,42.68449352178749,23.321253616279066,561.3,1738074232137
A2044,42.684835649335504,23.32093306206552,561.7,1738074237137
A2044,42.6849986915776,23.32088442926903,562.4,1738074242138
A2044,42.68526364054296,23.32120765532359,561.7,1738074247137
A2044,42.68550428660995,23.32141608783311,564.1,1738074277137
A2044,42.68600027463551,23.32166726509763,564.2,1738074282138
A2044,42.68599546942912,23.32200900746239,563.2,1738074287137
A2044,42.68612809945524,23.32215995645231,568.2,1738074292137
A2044,42.68641897170689,23.32244412717129,567.9,1738074297137
A2044,42.68618849244259,23.322700928307324,566.3,1738074302138
A2044,42.686528118703656,23.32341567713822,564.9,1738074307137
A2044,42.68657811963972,23.323601800730053,564.3,1738074312137
A2044,42.6866337251566,23.323824888745204,564.7,1738074317137
A2044,42.68635687411988,23.32415131044483,564.5,1738074322137
A2044,42.68648885825192,23.32441302268711,561.6,1738074327138
A2044,42.686579013582055,23.32423761978216,561.8,1738074332137
A2044,42.6866877843324,23.32520031623267,564.2,1738074362137
A2044,42.68698347207698,23.325332950949537,565.0,1738074367137
A2044,42.68703506018239,23.32596169551149,563.4,1738074372139
A2044,42.68740213469879,23.326650847831683,562.8,1738074377137
A2044,42.68748976646225,23.327031677860624,561.1,1738074382139
A2044,42.68743216321541,23.327561181123485,560.8,1738074387137
A2044,42.68815201371506,23.32918482345457,558.6,1738074417137
A2044,42.68835291544681,23.329243397853705,555.4,1738074422140
A2044,42.68866652866961,23.329384811932805,555.7,1738074427139
A2044,42.68841341812925,23.329681433307808,555.6,1738074432137
A2044,42.68874874459425,23.329472141694357,552.6,1738074437138
A2044,42.688526818401805,23.329593353192763,552.3,1738074442137
A2044,42.68869940677527,23.329394807473868,552.4,1738074447141
A2044,42.68851942323726,23.3297991152688,552.4,1738074452137
A2044,42.68861921479857,23.32945187144095,553.5,1738074457137
A2044,42.6887813071786,23.329934030115684,554.2,1738074462140
A2044,42.68898320077585,23.33018195876464,556.3,1738074467137
A2044,42.68945361873981,23.33057507412733,556.9,1738074472138
A2044,42.68972378563709,23.33072460549496,557.6,1738074477137
A2044,42.69000480814956,23.33147617038925,559.2,1738074482137
A2044,42.69019343374062,23.331800655997395,557.3,1738074487137
A2044,42.69021266637405,23.33199844462702,556.2,1738074492138
A2044,42.6906709458256,23.331954173159964,552.7,1738074522137
A2044,42.69279061792842,23.33424729155287,555.3,1738074607137
A2044,42.69261734457026,23.33454572947525,556.2,1738074637137
A2044,42.69280343317367,23.334554970399413,556.1,1738074642155
A2044,42.69260941224187,23.334987632347968,553.7,1738074647137
A2044,42.69226634399096,23.335400405844748,553.4,1738074652137
A2044,42.69204189837826,23.33538452817148,552.2,1738074657140
A2044,42.692279752699946,23.33518499075525,549.4,1738074662139
A2044,42.69226722105576,23.3354463146924,548.2,1738074667137
A2044,42.69238020644463,23.335391522932028,548.2,1738074672137
A2044,42.69122326410242,23.336924496273536,546.9,1738074702139
A2044,42.69092811993087,23.337015642815363,546.5,1738074707137
A2044,42.690747941566734,23.336793872197205,544.2,1738074712139
A2044,42.69106199158132,23.33669249035949,544.2,1738074717138
A2044,42.69112011795694,23.33694572120333,544.3,1738074722137
A2044,42.69094558147832,23.33697107737611,544.3,1738074727137
A2044,42.69122384717631,23.33698190215948,544.3,1738074732138
A2044,42.690861517646375,23.33686450823692,544.3,1738074737137
A2044,42.69117305999995,23.336747740002256,544.3,1738074742139
A2044,42.69082407376279,23.33669498309727,544.2,1738074747139
A2044,42.69111364779058,23.33676665384916,544.2,1738074752138
A2044,42.69080213091501,23.336879797513955,544.2,1738074757139
A2044,42.691008265458215,23.33657757911313,544.3,1738074762143
A2044,42.69100062336573,23.33694074024188,543.3,1738074767137
A2044,42.69108729021136,23.337131381203186,543.8,1738074772137
A2044,42.69088490883651,23.33720620366119,544.6,1738074777138
A2044,42.69091694484146,23.33720718728929,545.8,1738074782137
A2044,42.69073530524611,23.33699604277948,545.8,1738074787137
A2044,42.69030379594275,23.336703066250823,546.5,1738074792139
A2044,42.6904219371035,23.336538848312188,544.9,1738074797137
A2044,42.69032190219744,23.336637842468463,546.2,1738074802137
A2044,42.69010647811828,23.33647705672007,548.4,1738074807137
A2044,42.690543242604505,23.33666450135741,548.7,1738074812138
A2044,42.69026041144794,23.336261462760373,548.3,1738074817137
A2044,42.68856435822528,23.33414265579609,545.8,1738074847137
A2044,42.688389102909206,23.33375461974539,548.1,1738074852139
A2044,42.6874935362052,23.331616924124145,549.2,1738074882140
A2044,42.68729849021267,23.33168014550148,551.2,1738074887137
A2044,42.68706939113073,23.33141443429133,553.9,1738074892138
A2044,42.68715259083528,23.33117107018721,553.7,1738074897138
A2044,42.68681757924255,23.331081696984683,553.0,1738074902137
A2044,42.68706023490441,23.330735210560825,552.4,1738074907139
A2044,42.68651293499518,23.330605547372446,552.3,1738074912140
A2044,42.68657263999578,23.330314144688288,554.1,1738074917137
A2044,42.68560215631138,23.32741719906011,559.8,1738074972141
A2044,42.68539157337095,23.3271290279998,559.0,1738074977137
A2044,42.685499882619965,23.326662201640698,556.5,1738074982137
A2044,42.6853698337012,23.32599598220192,555.7,1738074987138
A2044,42.68513562780556,23.32575598749757,553.7,1738074992138
A2044,42.68487855005687,23.325755721888388,556.0,1738074997137
A2044,42.68501360798252,23.325403805286424,553.6,1738075002141
A2044,42.68495426999689,23.32545963695259,553.4,1738075007138
A2044,42.68480858886366,23.32536177946658,554.7,1738075012139
A2044,42.68448811367581,23.324203639089824,559.4,1738075042137
A2044,42.68386963862108,23.322796747537875,559.7,1738075072138
A2044,42.68409695836393,23.32256045316231,559.5,1738075077138
A2044,42.68370864518023,23.322541188289684,560.2,1738075082137
A2044,42.683932235742525,23.322724310633426,558.0,1738075087138
A2044,42.683781421525104,23.32238421585477,559.2,1738075092137
A2044,42.68404207802929,23.322424348186857,559.7,1738075097137
A2044,42.68358320201804,23.322376358185195,559.6,1738075102137
A2044,42.68360632164277,23.322481140662177,559.9,1738075107137
A2044,42.683792055449054,23.32221668498876,559.2,1738075112137
A2044,42.683951624532845,23.322254724465832,559.3,1738075117137
A2044,42.68396745450589,23.32223523907729,558.6,1738075122137
A2044,42.68360779138829,23.322116928644512,558.6,1738075127137
A2044,42.68198492899226,23.3204708687884,564.4,1738075157137
A2044,42.68217589922719,23.32062668208469,564.3,1738075162137
A2044,42.68209672783454,23.320743899953065,563.3,1738075167138
A2044,42.68189337735756,23.32082462248397,563.2,1738075172137
A2044,42.68131629906184,23.321032767392428,566.4,1738075202138
TB1620,42.685978573053866,23.343892275729385,554.7,1738073408477
TB1620,42.6858849436108,23.344066259469127,554.7,1738073413477
TB1620,42.685741786521085,23.34404517693452,554.6,1738073418477
TB1620,42.685638711301934,23.343721648839946,554.2,1738073423477
TB1620,42.68591762634336,23.34398232078747,555.9,1738073428476
TB1620,42.685492877617584,23.34445496243396,557.6,1738073433480
TB1620,42.68516297704734,23.345089535940104,559.3,1738073438477
TB1620,42.68453013698732,23.34571646116884,561.0,1738073443477
TB1620,42.68257999412243,23.34899424515761,570.7,1738073473477
TB1620,42.68077665453705,23.35092606288307,576.5,1738073503477
TB1620,42.68067172998348,23.35150303747499,576.4,1738073508476
TB1620,42.67982214004686,23.35206121606601,576.7,1738073513477
TB1620,42.67940330693587,23.353080829073185,575.7,1738073518477
TB1620,42.67886678564971,23.353456416778105,575.9,1738073523476
TB1620,42.678652357311655,23.354547856490232,573.3,1738073528476
TB1620,42.67780787227129,23.35521709780582,572.2,1738073533477
TB1620,42.677564514922885,23.35576622262005,573.0,1738073538479
TB1620,42.67752828185343,23.35572212535222,571.8,1738073543477
TB1620,42.67740661163051,23.355795938332417,571.2,1738073548476
TB1620,42.67657573673585,23.356878907850916,573.5,1738073578479
TB1620,42.67601005247128,23.35750611881907,573.5,1738073583482
TB1620,42.67590305174991,23.35823040499764,571.9,1738073588479
TB1620,42.67538804973249,23.358286272680218,572.8,1738073593480
TB1620,42.67521369476778,23.358806296689306,572.2,1738073598484
TB1620,42.67517152153921,23.35918210322467,571.3,1738073603479
TB1620,42.67523689776269,23.35891397731949,570.9,1738073608476
TB1620,42.67492562688886,23.35926937592818,568.8,1738073613476
TB1620,42.67501088368295,23.359263513566813,568.4,1738073618476
TB1620,42.67521121338446,23.359186602640325,569.2,1738073623478
TB1620,42.67413304518199,23.360676014229465,569.7,1738073653476
TB1620,42.67388074058529,23.36124316262034,569.6,1738073658479
TB1620,42.67142045327171,23.36416662798932,564.8,1738073688478
TB1620,42.67145203764256,23.36421989870492,564.8,1738073693476
TB1620,42.67152519898584,23.363826381946147,565.2,1738073698477
TB1620,42.671330188004085,23.36421064764081,564.0,1738073703482
TB1620,42.671434562449015,23.364166463272245,564.3,1738073708476
TB1620,42.67179726263821,23.363774737749488,564.9,1738073713477
TB1620,42.67145095475773,23.364198120852787,566.8,1738073718476
TB1620,42.671332843125626,23.36458129821584,566.8,1738073723476
TB1620,42.6711017502302,23.364917154994338,566.9,1738073728480
TB1620,42.67079221357687,23.36520233514853,564.6,1738073733481
TB1620,42.67046001974621,23.36586000493779,564.2,1738073738479
TB1620,42.66996794863679,23.366087780011707,562.5,1738073743478
